"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0026",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0006",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0004",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"180c3f23e6a6d5b5080b8d0cb8b1ea08","S00PP-0027",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","obaculum"
"183d7a6a20b38695342d58bce245f3be","S00PP-0010",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0016",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0029",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0023",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0006",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0003",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0030",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0002",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0028",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"183d7a6a20b38695342d58bce245f3be","S00PP-0004",0,"teria","rochaetota","rochaetia","rochaetales","rochaetaceae","ponema"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0026",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0027",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0030",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0004",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0029",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0005",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0007",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0001",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0002",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0021",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0022",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0009",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0003",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0013",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0014",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0019",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0011",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0006",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0008",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0020",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0018",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0017",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0015",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0024",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0010",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0023",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0025",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0016",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"18f8b95e1060ba15b5631b215b11c7be","S00PP-0012",0,"teria","teobacteria","maproteobacteria","teurellales","teurellaceae","mophilus"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0023",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0005",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0021",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0018",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0020",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0008",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0019",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0024",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0009",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0013",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0011",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0001",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0014",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0012",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0028",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0007",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1a34ed6eb9566e4a4c90989cee8056f8","S00PP-0010",0,"teria","micutes","stridia","illospirales","illospiraceae","vonifractor"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0018",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0019",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0014",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0016",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0002",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0022",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0004",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0003",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0021",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0007",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0017",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0015",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0008",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0005",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0028",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0025",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0029",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0020",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0030",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0027",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0001",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0006",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0009",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1b1c107d2ac2391f5f32161136c894b2","S00PP-0013",0,"teria","teroidota","teroidia","teroidales","enellaceae","-11_gut_group"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0016",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0019",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0023",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0030",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0003",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0002",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0015",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0021",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0022",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0020",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0008",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0010",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0013",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0004",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0028",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0009",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0014",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0029",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0011",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0006",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0018",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0001",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1bf808407b9134d8ee1ae40c4124f683","S00PP-0007",0,"teria","teroidota","teroidia","teroidales","enellaceae","enella"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0004",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0006",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0018",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0016",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0008",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0013",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0009",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0012",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0014",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0005",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0011",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0001",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0023",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0025",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0017",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0019",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0015",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0010",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0030",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0007",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0021",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0022",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0029",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0024",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0028",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0020",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0026",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"1dbde4fd9172f1d5f7ab06e280fb45f1","S00PP-0027",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","sipelotrichaceae"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0030",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0001",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0024",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0007",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0027",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0005",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0004",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0011",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0013",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0002",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0009",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0021",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0019",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0023",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0022",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0029",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0003",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0014",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0015",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0018",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0026",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0020",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0025",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0012",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0006",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0008",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0010",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0028",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"204ce9ddb308c816b39c609d7c286d6f","S00PP-0017",0,"teria","micutes","ativicutes","llonellales-Selenomonadales","llonellaceae","asphaera"
"20a1660a7a223afa756767338e4070e0","S00PP-0030",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0004",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0027",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0025",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0005",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0028",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0024",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0007",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0029",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0013",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0002",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0003",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0001",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0026",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0014",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0006",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0022",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0011",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0012",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0010",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0023",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0016",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0019",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0015",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0021",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0020",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0017",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"20a1660a7a223afa756767338e4070e0","S00PP-0018",0,"teria","micutes","stridia","dicoprobacterales","dicoprobacteraceae","dicoprobacter"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0003",0,"teria","micutes","stridia","stridia_UCG-014","stridia_UCG-014","stridia_UCG-014"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0002",0,"teria","micutes","stridia","stridia_UCG-014","stridia_UCG-014","stridia_UCG-014"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0016",0,"teria","micutes","stridia","stridia_UCG-014","stridia_UCG-014","stridia_UCG-014"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0004",0,"teria","micutes","stridia","stridia_UCG-014","stridia_UCG-014","stridia_UCG-014"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0027",0,"teria","micutes","stridia","stridia_UCG-014","stridia_UCG-014","stridia_UCG-014"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0023",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0004",0,"teria","rucomicrobiota","itimatiellae","B1-41","B1-41","B1-41"
